"Schema","Table","Column.name","Data.type","Description"
"cms","cms_resource_link","parent_pk1","id","This refers to the primary key of the parent course"
"cms","cms_resource_link","version","int","The file version for versioned files"
"cms","cms_resource_link","pk1","id","This is the surrogate primary key for the table."
"cms","cms_resource_link","parent_data_type","nvarchar(255)","The type of data for this link"
"cms","cms_resource_link","resource_id","nvarchar(255)","This is the ID for the xythos file id"
"cms","cms_resource_link","storage_type","varchar(10)","The availability of the file, can either be 'PUBLIC' or 'PRIVATE'"
"cms","cms_resource_link","crsmain_pk1","id","This refers the primary key of the course_main table."
"cms","cms_saved_search","pk1","id","This is the surrogate primary key for the table."
"cms","cms_saved_search","search_type","varchar(10)","This is cms saved search type."
"cms","cms_saved_search","users_pk1","id","This is a foreign key to users.pk1."
"cms","cms_saved_search","title","nvarchar(255)","This is cms saved search title."
"cms","cms_saved_search","search_data","ntext","This is cms saved search data."
"cms","lo_category","title","nvarchar(255)","This is lo category title."
"cms","lo_category","parent_pk1","id","This is a foreign key to lo_category.pk1."
"cms","lo_category","pk1","id","This is the surrogate primary key for the table."
"cms","lo_item","pk1","id","This is the surrogate primary key for the table."
"cms","lo_item","submitter_pk1","id","This is learning object item submitter pk1."
"cms","lo_item","description","nvarchar(2000)","This is learning object item description."
"cms","lo_item","file_entry_path","nvarchar(400)","This is the learning object file path."
"cms","lo_item","submitted_date","datetime","This is learning object item submitted date."
"cms","lo_item","lo_category_pk1","id","This is a foreign key to lo_category.pk1."
"cms","lo_item","status","varchar(10)","This is lo item status: PENDING, APPROVED, REJECTED."
"cms","lo_item","approved_date","datetime","This is lo item approved date."
"cms","lo_item","keywords","nvarchar(255)","This column contains learning object keywords."
"cms","lo_item","title","nvarchar(255)","This is learning object item title."
"cms","lo_item","available_ext_ind","char(1)","This is learning object item extension availability indicator.  Y=Yes, N=No."
"cms","lo_item","approver_pk1","id","This is lo item approver pk1."
"cms","lo_item","available_int_ind","char(1)","This is learning object item availability indicator. Y=Yes (aviable), N=No."
"cms","lo_item","authors","nvarchar(255)","This is learning object author."
"cms","lo_item","lrning_obj","nvarchar(255)","This is learning object item."
"cms","mdata_cnt_area_ass","msg_attachment_pk1","id","This is a foreign key to msg_attachment.pk1."
"cms","mdata_cnt_area_ass","pk1","id","This is the surrogate primary key for the table."
"cms","mdata_cnt_area_ass","pflio_item_pk1","id","This is a foreign key to portfolio_item.pk1"
"cms","mdata_cnt_area_ass","files_pk1","id","This is a foreign key to files.pk1."
"cms","mdata_pkr_attr_val","mdata_pkr_usr_pref_pk1","id","This is a foreign key to mdata_pkr_usr_pref.pk1."
"cms","mdata_pkr_attr_val","mdata_attr_val","nvarchar(2000)","Value for the attribute"
"cms","mdata_pkr_attr_val","pk1","id","This is the surrogate primary key for the table."
"cms","mdata_pkr_attr_val","field_pk1","id","This is a foreign key to field.pk1."
"cms","mdata_pkr_attr_val","mdata_attr_nm","nvarchar(2000)","Name for the attribute"
"cms","mdata_pkr_usr_pref","mdata_format","char(2)","Possible formats are Condensed 'CS' or Tabular 'TB'"
"cms","mdata_pkr_usr_pref","mdata_cnt_area_ass_pk1","id","This is a foreign key to mdata_cnt_area_ass.pk1."
"cms","mdata_pkr_usr_pref","pk1","id","This is the surrogate primary key for the table."
"cms","mdata_pkr_usr_pref","in_synch","char(1)","Yes or no value to synchronize the data or not"
"cms","meta_catalog","meta_main_pk1","id","This is a foreign key to meta_main.pk1."
"cms","meta_catalog","g_catalog_source","ntext","metadata catalog source text"
"cms","meta_catalog","pk1","id","This is the surrogate primary key for the table."
"cms","meta_catalog","g_catalog_entry","ntext","metadata catalog value text"
"cms","meta_contributor","pk1","id","This is the surrogate primary key for the table."
"cms","meta_contributor","lc_person","ntext","metadata contributor information as text"
"cms","meta_contributor","lc_role","nvarchar(255)","metadata contributor role"
"cms","meta_contributor","meta_main_pk1","id","This is a foreign key to meta_main.pk1."
"cms","meta_contributor","lc_organization","nvarchar(255)","metadata contributor organization information"
"cms","meta_contributor","contributor_order","numeric","metadata contributor ordering"
"cms","meta_contributor","lc_date","nvarchar(255)","metadata contributor date added"
"cms","meta_formats","value","varchar(2000)","Contains information about a format for metadata"
"cms","meta_formats","pk1","id","This is the surrogate primary key for the table."
"cms","meta_main","row_status","numeric(1,0)","This value is hidden and defaults to 0."
"cms","meta_main","copyright_or_restriction","char(1)","This character boolean value stores whether use of the host Content object is restricted in some fashion (copyrighted for example)."
"cms","meta_main","meta_format_pk1","id","This is a foreign key to meta_formats.pk1."
"cms","meta_main","general_description","ntext","This text value stores the description associated with this Metadata object."
"cms","meta_main","c_or_r_description","ntext","This text value stores the description of any restrictions that exist upon the use of the host content object."
"cms","meta_main","course_contents_pk1","id","This is a foreign key to course_contents.pk1."
"cms","meta_main","rights_cost","char(1)","This character value stores the host Content object is free (no cost) status.  Default is 'N'."
"cms","meta_main","pk1","id","This is the surrogate primary key for the table."
"cms","meta_main","tech_location","ntext","This text value is deprecated and not used."
"cms","meta_main","general_language","varchar(4000)","This text value stores the language associated with this Metadata object.  Describes the language in which the host content item was constructed."
"cms","meta_main","dtmodified","datetime","This is the date and/or time at which this event modified."
"cms","wkflow","owner_pk1","id","Workflow owner. This is a foreign key to users.pk1."
"cms","wkflow","stop_email","ntext","The workflow stop email."
"cms","wkflow","text_format_type","char(1)","This is text format: P=Plain text, H=HTML, S=Smart Text"
"cms","wkflow","end_date","datetime","The time when the action ended."
"cms","wkflow","start_date","datetime","The time when the action happened."
"cms","wkflow","email_updates","char(1)","Indicate whether email updates are allowed."
"cms","wkflow","sharing_kind","char(2)","This is workflow sharing type: NS=NO_SHARING, AL=SHARE_WITH_ALL, RL=SHARE_WITH_ROLES."
"cms","wkflow","task_ready_email","ntext","The email value for tasks ready."
"cms","wkflow","failure_task_lbl","nvarchar(50)","The work flow value for failure task label."
"cms","wkflow","success_task_lbl","nvarchar(50)","The work flow value for success task label."
"cms","wkflow","end_email","ntext","The workflow end email."
"cms","wkflow","allow_subscription","char(1)","Indicates whether subscriptions are allowed."
"cms","wkflow","status","char(2)","This is workflow status: IN=INACTIVE, CP=COMPLETE, ST=STARTED, SP=STOPPED"
"cms","wkflow","is_definition","char(1)","Indicates whether this is a definition."
"cms","wkflow","description","nvarchar(2000)","Workflow description."
"cms","wkflow","stage_end_email","ntext","The email for work flow stage end."
"cms","wkflow","pk1","id","This is the surrogate primary key for the table."
"cms","wkflow","title","nvarchar(255)","Workflow title."
"cms","wkflow","comments","nvarchar(255)","Comment on workflow."
"cms","wkflow","inprogress_task_lbl","nvarchar(50)","the work flow value for in progress task label."
"cms","wkflow_assgnmnt","wkflow_task_pk1","id","This is a foreign key to wkflow_task.pk1."
"cms","wkflow_assgnmnt","pk1","id","This is the surrogate primary key for the table."
"cms","wkflow_assgnmnt","status","char(2)","This is worklow assignment status: NO=NONE, SU=SUCCESS, FL=FAILURE, IP=INPROGRESS."
"cms","wkflow_assgnmnt","users_pk1","id","This is a foreign key to users.pk1."
"cms","wkflow_comment","subject","nvarchar(50)","This is workflow comment subject."
"cms","wkflow_comment","wkflow_task_pk1","id","This is a foreign key column referencing wkflow_task.pk1."
"cms","wkflow_comment","text","nvarchar(2000)","his is workflow comment text."
"cms","wkflow_comment","users_pk1","id","This is a foreign key to users.pk1"
"cms","wkflow_comment","status","char(2)","his is workflow comment status: NO=NONE, SU=SUCCESS, FL=FAILURE, IP=INPROGRESS."
"cms","wkflow_comment","date_posted","datetime","This is date and time when the workflow comment was posted."
"cms","wkflow_comment","text_format_type","char(1)","This is the format of the text. P=Plain text, H=HTML, S=Smart Text"
"cms","wkflow_comment","pk1","id","This is the surrogate primary key for the table."
"cms","wkflow_file","wkflow_stage_pk1","id","This is a foreign key to wkflow_stage.pk1."
"cms","wkflow_file","allow_write","char(1)","Indicates whether it is allowed to write the workflow file."
